date,month,blood_type,available_units,previous_day_stock,donated_units,requested_units,donor_count,hospital_requests,emergency_cases,is_holiday,special_event,shortage
2024-11-19,11,O+,60,88,19,47,18,9,19,0,0,0
2024-11-19,11,O-,26,33,35,42,34,6,18,0,0,1
2024-11-20,11,A+,51,97,33,79,30,9,14,0,0,1
2024-11-20,11,A-,0,31,33,77,32,7,14,0,0,1
2024-11-20,11,B+,45,79,47,81,43,2,11,0,0,1
2024-11-20,11,B-,23,71,35,83,35,1,15,0,0,1
2024-11-20,11,AB+,35,78,39,82,35,5,17,0,0,1
2024-11-20,11,AB-,0,48,27,98,25,7,19,0,0,1
2024-11-20,11,O+,22,64,39,81,39,3,4,0,0,1
2024-11-20,11,O-,55,70,15,30,13,1,5,0,0,0
2024-11-21,11,A+,77,69,43,35,39,9,13,0,0,0
2024-11-21,11,A-,51,82,23,54,19,4,15,0,0,1
2024-11-21,11,B+,70,82,39,51,35,2,6,0,0,0
2024-11-21,11,B-,22,34,40,52,40,8,3,0,0,1
2024-11-21,11,AB+,17,51,42,76,41,2,16,0,0,1
2024-11-21,11,AB-,69,88,41,60,41,5,9,0,0,0
2024-11-21,11,O+,67,46,46,25,46,4,5,0,0,0
2024-11-21,11,O-,35,68,32,65,30,8,19,0,0,1
2024-11-22,11,A+,64,99,27,62,24,6,2,1,0,0
2024-11-22,11,A-,21,46,43,68,40,2,2,1,0,1
2024-11-22,11,B+,35,66,20,51,19,3,13,1,0,1
2024-11-22,11,B-,46,48,22,24,21,2,13,1,0,0
2024-11-22,11,AB+,11,48,51,88,49,3,12,1,0,1
2024-11-22,11,AB-,4,26,30,52,28,4,19,1,0,1
2024-11-22,11,O+,85,97,29,41,27,7,6,1,0,0
2024-11-22,11,O-,67,96,43,72,39,2,17,1,0,1
2024-11-23,11,A+,55,42,44,31,44,2,15,1,0,0
2024-11-23,11,A-,70,35,51,16,48,1,2,1,0,0
2024-11-23,11,B+,61,47,39,25,36,6,6,1,0,0
2024-11-23,11,B-,64,76,22,34,22,8,12,1,0,0
2024-11-23,11,AB+,92,91,31,30,28,2,8,1,0,0
2024-11-23,11,AB-,0,52,26,81,24,4,2,1,0,1
2024-11-23,11,O+,0,20,25,74,24,3,16,1,0,1
2024-11-23,11,O-,55,85,31,61,27,7,7,1,0,1
2024-11-24,11,A+,41,92,30,81,29,4,13,1,0,1
2024-11-24,11,A-,0,25,20,77,16,3,12,1,0,1
2024-11-24,11,B+,0,37,49,87,45,6,18,1,0,1
2024-11-24,11,B-,65,61,46,42,43,6,3,1,0,0
2024-11-24,11,AB+,32,86,15,69,12,5,10,1,0,1
2024-11-24,11,AB-,19,68,36,85,35,8,17,1,0,1
2024-11-24,11,O+,51,64,52,65,49,3,19,1,0,1
2024-11-24,11,O-,43,50,28,35,26,4,4,1,0,0
2024-11-25,11,A+,45,41,39,35,39,7,2,0,0,0
2024-11-25,11,A-,22,81,17,76,15,1,5,0,0,1
2024-11-25,11,B+,10,35,21,46,19,7,15,0,0,1
2024-11-25,11,B-,79,42,49,12,47,4,2,0,0,0
2024-11-25,11,AB+,94,99,37,42,35,2,12,0,0,0
2024-11-25,11,AB-,52,68,27,43,26,3,15,0,0,0
2024-11-25,11,O+,0,42,36,90,35,8,16,0,0,1
2024-11-25,11,O-,69,69,48,48,47,4,2,0,0,0
2024-11-26,11,A+,76,61,35,20,32,1,1,0,0,0
2024-11-26,11,A-,56,65,44,53,41,3,9,0,0,0
2024-11-26,11,B+,7,39,45,77,41,6,9,0,0,1
2024-11-26,11,B-,51,76,48,73,45,8,0,0,0,1
2024-11-26,11,AB+,0,46,21,73,18,7,6,0,0,1
2024-11-26,11,AB-,74,90,28,44,26,8,19,0,0,0
2024-11-26,11,O+,32,75,37,80,37,8,5,0,0,1
2024-11-26,11,O-,37,42,38,43,35,2,10,0,0,1
2024-11-27,11,A+,116,98,43,25,40,8,6,0,0,0
2024-11-27,11,A-,25,51,38,64,35,1,5,0,0,1
2024-11-27,11,B+,16,72,28,84,26,3,13,0,0,1
2024-11-27,11,B-,5,28,26,49,22,3,13,0,0,1
2024-11-27,11,AB+,0,20,34,64,30,1,17,0,0,1
2024-11-27,11,AB-,0,65,13,84,13,2,6,0,0,1
2024-11-27,11,O+,6,38,33,65,29,2,0,0,0,1
2024-11-27,11,O-,52,63,16,27,13,2,15,0,0,0
2024-11-28,11,A+,46,74,47,75,47,9,9,0,0,1
2024-11-28,11,A-,65,96,43,74,43,9,8,0,0,1
2024-11-28,11,B+,91,60,52,21,49,1,8,0,0,0
2024-11-28,11,B-,107,92,49,34,45,6,18,0,0,0
2024-11-28,11,AB+,23,71,27,75,26,1,12,0,0,1
2024-11-28,11,AB-,65,67,35,37,35,2,11,0,0,0
2024-11-28,11,O+,13,69,15,71,13,3,1,0,0,1
2024-11-28,11,O-,119,95,46,22,46,1,6,0,0,0
2024-11-29,11,A+,84,78,32,26,31,6,3,1,0,0
2024-11-29,11,A-,97,98,53,54,49,2,11,1,0,0
2024-11-29,11,B+,70,84,35,49,34,4,1,1,0,0
2024-11-29,11,B-,25,36,41,52,39,8,8,1,0,1
2024-11-29,11,AB+,7,78,16,87,16,2,15,1,0,1
2024-11-29,11,AB-,14,54,26,66,26,5,3,1,0,1
2024-11-29,11,O+,22,35,25,38,23,8,17,1,0,1
2024-11-29,11,O-,28,68,13,53,10,7,12,1,0,1
2024-11-30,11,A+,66,66,49,49,48,7,1,1,0,0
2024-11-30,11,A-,97,95,42,40,42,2,11,1,0,0
2024-11-30,11,B+,85,66,47,28,46,4,15,1,0,0
2024-11-30,11,B-,36,57,33,54,29,7,6,1,0,1
2024-11-30,11,AB+,0,44,16,66,12,1,5,1,0,1
2024-11-30,11,AB-,24,36,26,38,22,3,18,1,0,1
2024-11-30,11,O+,65,83,35,53,32,8,7,1,0,0
2024-11-30,11,O-,0,27,18,54,17,4,4,1,0,1
2024-12-01,12,A+,56,38,51,33,49,5,10,1,0,0
2024-12-01,12,A-,23,65,11,53,10,4,10,1,0,1
2024-12-01,12,B+,34,35,42,43,39,2,16,1,0,1
2024-12-01,12,B-,59,92,47,80,43,6,11,1,0,1
2024-12-01,12,AB+,76,93,39,56,36,9,3,1,0,0
2024-12-01,12,AB-,23,26,48,51,45,8,17,1,0,1
2024-12-01,12,O+,83,91,44,52,41,5,11,1,0,0
2024-12-01,12,O-,0,32,35,79,32,1,10,1,0,1
2024-12-02,12,A+,73,73,48,48,48,9,7,0,0,0
2024-12-02,12,A-,0,36,45,85,42,5,16,0,0,1
2024-12-02,12,B+,77,81,48,52,47,3,17,0,0,0
2024-12-02,12,B-,22,69,34,81,33,4,4,0,0,1
2024-12-02,12,AB+,46,88,12,54,10,3,13,0,0,1
2024-12-02,12,AB-,63,82,46,65,45,2,12,0,0,1
2024-12-02,12,O+,48,29,41,22,38,4,0,0,0,0
2024-12-02,12,O-,29,38,37,46,35,1,1,0,0,1
2024-12-03,12,A+,76,85,37,46,36,7,3,0,0,0
2024-12-03,12,A-,2,73,12,83,11,7,17,0,0,1
2024-12-03,12,B+,41,68,34,61,30,5,14,0,0,1
2024-12-03,12,B-,0,43,12,90,12,7,16,0,0,1
2024-12-03,12,AB+,32,31,44,43,41,5,7,0,0,1
2024-12-03,12,AB-,38,42,39,43,36,2,10,0,0,1
2024-12-03,12,O+,64,46,41,23,38,1,5,0,0,0
2024-12-03,12,O-,0,69,14,87,12,6,19,0,0,1
2024-12-04,12,A+,71,86,26,41,26,9,17,0,0,0
2024-12-04,12,A-,62,97,32,67,29,9,19,0,0,1
2024-12-04,12,B+,18,32,42,56,41,8,0,0,0,1
2024-12-04,12,B-,69,93,45,69,44,9,0,0,0,0
2024-12-04,12,AB+,58,57,29,28,28,3,8,0,0,0
2024-12-04,12,AB-,0,50,11,82,11,2,7,0,0,1
2024-12-04,12,O+,0,34,34,98,31,2,19,0,0,1
2024-12-04,12,O-,23,58,15,50,15,2,1,0,0,1
2024-12-05,12,A+,11,24,17,30,13,9,18,0,0,1
2024-12-05,12,A-,0,57,10,80,10,4,10,0,0,1
2024-12-05,12,B+,53,81,50,78,48,6,1,0,0,1
2024-12-05,12,B-,57,98,36,77,36,8,8,0,0,1
2024-12-05,12,AB+,20,39,26,45,26,4,5,0,0,1
2024-12-05,12,AB-,0,34,18,81,16,2,16,0,0,1
2024-12-05,12,O+,20,44,36,60,34,7,10,0,0,1
2024-12-05,12,O-,0,24,14,69,14,1,3,0,0,1
2024-12-06,12,A+,38,53,40,55,38,8,19,1,0,1
2024-12-06,12,A-,0,44,17,66,15,1,8,1,0,1
2024-12-06,12,B+,12,59,30,77,30,3,14,1,0,1
2024-12-06,12,B-,33,50,23,40,22,5,18,1,0,1
2024-12-06,12,AB+,12,28,40,56,37,1,7,1,0,1
2024-12-06,12,AB-,0,23,11,89,11,4,17,1,0,1
2024-12-06,12,O+,76,80,23,27,22,6,11,1,0,0
2024-12-06,12,O-,6,22,33,49,33,8,0,1,0,1
2024-12-07,12,A+,80,95,48,63,46,2,8,1,0,0
2024-12-07,12,A-,55,38,51,34,48,6,8,1,0,0
2024-12-07,12,B+,86,89,41,44,38,7,13,1,0,0
2024-12-07,12,B-,36,92,32,88,30,2,13,1,0,1
2024-12-07,12,AB+,25,61,36,72,34,1,11,1,0,1
2024-12-07,12,AB-,0,28,24,69,22,4,4,1,0,1
2024-12-07,12,O+,61,51,38,28,37,3,7,1,0,0
2024-12-07,12,O-,54,96,42,84,41,4,11,1,0,1
2024-12-08,12,A+,0,50,15,78,15,9,15,1,0,1
2024-12-08,12,A-,16,64,46,94,43,4,19,1,0,1
2024-12-08,12,B+,0,41,15,85,11,3,12,1,0,1
2024-12-08,12,B-,20,33,15,28,11,1,10,1,0,1
2024-12-08,12,AB+,44,71,45,72,43,2,11,1,0,1
2024-12-08,12,AB-,87,81,47,41,47,6,12,1,0,0
2024-12-08,12,O+,73,89,52,68,49,2,5,1,0,0
2024-12-08,12,O-,55,75,30,50,29,6,18,1,0,0
2024-12-09,12,A+,0,22,19,50,18,4,1,0,0,1
2024-12-09,12,A-,47,78,24,55,21,1,5,0,0,1
2024-12-09,12,B+,37,73,50,86,48,2,18,0,0,1
2024-12-09,12,B-,17,77,15,75,11,5,13,0,0,1
2024-12-09,12,AB+,54,78,14,38,12,4,10,0,0,0
2024-12-09,12,AB-,72,82,43,53,42,3,5,0,0,0
2024-12-09,12,O+,13,42,35,64,34,8,14,0,0,1
2024-12-09,12,O-,3,33,39,69,38,4,0,0,0,1
2024-12-10,12,A+,55,69,45,59,42,2,12,0,0,1
2024-12-10,12,A-,37,46,16,25,13,6,9,0,0,0
2024-12-10,12,B+,0,29,13,68,10,8,12,0,0,1
2024-12-10,12,B-,47,57,42,52,39,3,16,0,0,1
2024-12-10,12,AB+,44,59,43,58,41,8,8,0,0,1
2024-12-10,12,AB-,0,38,13,68,11,7,5,0,0,1
2024-12-10,12,O+,94,95,35,36,33,3,10,0,0,0
2024-12-10,12,O-,56,74,11,29,11,8,3,0,0,0
2024-12-11,12,A+,80,52,51,23,49,9,2,0,0,0
2024-12-11,12,A-,114,98,39,23,39,9,9,0,0,0
2024-12-11,12,B+,27,39,18,30,15,9,4,0,0,1
2024-12-11,12,B-,29,85,15,71,15,2,0,0,0,1
2024-12-11,12,AB+,0,50,26,81,23,7,9,0,0,1
2024-12-11,12,AB-,57,68,24,35,21,2,14,0,0,0
2024-12-11,12,O+,27,93,21,87,19,9,14,0,0,1
2024-12-11,12,O-,40,72,46,78,46,6,0,0,0,1
2024-12-12,12,A+,4,37,29,62,26,5,16,0,0,1
2024-12-12,12,A-,0,41,25,71,21,1,0,0,0,1
2024-12-12,12,B+,12,48,37,73,33,3,0,0,0,1
2024-12-12,12,B-,9,28,48,67,48,5,16,0,0,1
2024-12-12,12,AB+,0,21,42,72,42,1,17,0,0,1
2024-12-12,12,AB-,46,94,15,63,13,4,5,0,0,1
2024-12-12,12,O+,40,79,38,77,36,9,3,0,0,1
2024-12-12,12,O-,1,48,23,70,22,5,9,0,0,1
2024-12-13,12,A+,3,61,23,81,23,8,18,1,0,1
2024-12-13,12,A-,45,63,36,54,35,4,4,1,0,1
2024-12-13,12,B+,60,53,25,18,23,4,3,1,0,0
2024-12-13,12,B-,5,30,51,76,49,5,17,1,0,1
2024-12-13,12,AB+,0,48,20,70,18,3,14,1,0,1
2024-12-13,12,AB-,36,83,29,76,27,6,0,1,0,1
2024-12-13,12,O+,24,80,12,68,12,1,4,1,0,1
2024-12-13,12,O-,59,51,36,28,36,4,13,1,0,0
2024-12-14,12,A+,65,52,52,39,48,6,12,1,0,0
2024-12-14,12,A-,57,56,31,30,29,5,3,1,0,0
2024-12-14,12,B+,24,49,23,48,19,4,0,1,0,1
2024-12-14,12,B-,45,55,18,28,15,8,15,1,0,0
2024-12-14,12,AB+,17,41,40,64,40,6,13,1,0,1
2024-12-14,12,AB-,96,95,49,48,49,3,16,1,0,0
2024-12-14,12,O+,39,33,49,43,46,3,14,1,0,1
2024-12-14,12,O-,14,55,17,58,15,9,5,1,0,1
2024-12-15,12,A+,30,59,44,73,44,1,15,1,0,1
2024-12-15,12,A-,0,36,34,89,34,6,16,1,0,1
2024-12-15,12,B+,0,39,15,88,15,5,18,1,0,1
2024-12-15,12,B-,0,26,28,65,27,1,19,1,0,1
2024-12-15,12,AB+,89,86,44,41,40,3,8,1,0,0
2024-12-15,12,AB-,70,96,42,68,39,3,14,1,0,0
2024-12-15,12,O+,22,62,42,82,42,7,4,1,0,1
2024-12-15,12,O-,43,37,49,43,48,9,19,1,0,0
2024-12-16,12,A+,44,70,30,56,29,5,8,0,0,1
2024-12-16,12,A-,49,27,38,16,36,8,5,0,0,0
2024-12-16,12,B+,13,35,14,36,12,4,8,0,0,1
2024-12-16,12,B-,60,77,32,49,28,3,0,0,0,0
2024-12-16,12,AB+,58,61,49,52,49,5,2,0,0,0
2024-12-16,12,AB-,21,67,26,72,25,5,12,0,0,1
2024-12-16,12,O+,63,73,16,26,13,4,1,0,0,0
2024-12-16,12,O-,102,91,49,38,46,4,8,0,0,0
2024-12-17,12,A+,44,34,50,40,49,9,8,0,0,0
2024-12-17,12,A-,30,51,50,71,46,9,17,0,0,1
2024-12-17,12,B+,12,48,18,54,16,5,2,0,0,1
2024-12-17,12,B-,12,41,21,50,20,4,5,0,0,1
2024-12-17,12,AB+,77,80,32,35,28,2,11,0,0,0
2024-12-17,12,AB-,25,61,21,57,19,3,16,0,0,1
2024-12-17,12,O+,29,79,32,82,30,2,14,0,0,1
2024-12-17,12,O-,70,59,45,34,43,5,7,0,0,0
2024-12-18,12,A+,64,88,39,63,39,2,3,0,0,0
2024-12-18,12,A-,36,75,40,79,38,6,4,0,0,1
2024-12-18,12,B+,22,37,24,39,23,5,6,0,0,1
2024-12-18,12,B-,0,32,24,75,24,3,12,0,0,1
2024-12-18,12,AB+,107,93,26,12,25,5,1,0,0,0
2024-12-18,12,AB-,8,44,39,75,35,8,16,0,0,1
2024-12-18,12,O+,0,59,18,80,15,7,4,0,0,1
2024-12-18,12,O-,0,35,14,55,12,2,14,0,0,1
2024-12-19,12,A+,0,39,27,71,27,9,6,0,0,1
2024-12-19,12,A-,81,80,52,51,48,5,6,0,0,0
2024-12-19,12,B+,43,46,35,38,31,6,4,0,0,0
2024-12-19,12,B-,104,98,41,35,39,2,3,0,0,0
2024-12-19,12,AB+,44,44,15,15,13,9,0,0,0,0
2024-12-19,12,AB-,53,33,45,25,45,5,5,0,0,0
2024-12-19,12,O+,0,38,18,76,16,8,11,0,0,1
2024-12-19,12,O-,41,90,31,80,31,5,19,0,0,1
2024-12-20,12,A+,21,68,38,85,38,2,14,1,0,1
2024-12-20,12,A-,46,50,23,27,22,9,12,1,0,0
2024-12-20,12,B+,0,32,22,60,22,4,0,1,0,1
2024-12-20,12,B-,0,43,14,74,14,9,10,1,0,1
2024-12-20,12,AB+,1,25,34,58,32,9,14,1,0,1
2024-12-20,12,AB-,7,33,25,51,22,7,19,1,0,1
2024-12-20,12,O+,0,42,10,57,10,8,1,1,0,1
2024-12-20,12,O-,78,78,42,42,42,5,4,1,0,0
2024-12-21,12,A+,55,71,14,30,10,5,4,1,0,0
2024-12-21,12,A-,30,72,17,59,17,1,18,1,0,1
2024-12-21,12,B+,47,75,35,63,32,4,6,1,0,1
2024-12-21,12,B-,35,85,38,88,37,7,12,1,0,1
2024-12-21,12,AB+,6,73,12,79,10,2,12,1,0,1
2024-12-21,12,AB-,11,37,33,59,29,1,18,1,0,1
2024-12-21,12,O+,72,47,45,20,41,9,8,1,0,0
2024-12-21,12,O-,0,60,15,94,14,8,15,1,0,1
2024-12-22,12,A+,44,25,35,16,31,4,0,1,0,0
2024-12-22,12,A-,96,80,41,25,41,4,14,1,0,0
2024-12-22,12,B+,24,22,51,49,47,8,7,1,0,1
2024-12-22,12,B-,0,47,18,92,16,1,17,1,0,1
2024-12-22,12,AB+,69,99,36,66,36,4,2,1,0,0
2024-12-22,12,AB-,0,41,14,82,10,5,11,1,0,1
2024-12-22,12,O+,41,68,18,45,18,7,3,1,0,1
2024-12-22,12,O-,37,74,47,84,44,5,18,1,0,1
2024-12-23,12,A+,37,76,17,56,13,7,6,0,0,1
2024-12-23,12,A-,33,28,47,42,43,6,10,0,0,1
2024-12-23,12,B+,11,66,12,67,10,9,11,0,0,1
2024-12-23,12,B-,86,65,35,14,31,8,2,0,0,0
2024-12-23,12,AB+,8,24,25,41,23,7,0,0,0,1
2024-12-23,12,AB-,72,61,31,20,29,6,10,0,0,0
2024-12-23,12,O+,14,34,30,50,30,9,5,0,0,1
2024-12-23,12,O-,91,97,22,28,20,8,14,0,0,0
2024-12-24,12,A+,87,96,29,38,28,7,17,0,0,0
2024-12-24,12,A-,127,99,50,22,48,3,3,0,0,0
2024-12-24,12,B+,121,97,41,17,38,1,2,0,0,0
2024-12-24,12,B-,0,36,24,66,23,9,10,0,0,1
2024-12-24,12,AB+,72,75,16,19,16,1,2,0,0,0
2024-12-24,12,AB-,0,36,16,60,12,4,4,0,0,1
2024-12-24,12,O+,43,93,24,74,24,9,6,0,0,1
2024-12-24,12,O-,14,24,29,39,28,3,5,0,0,1
2024-12-25,12,A+,6,20,17,31,17,1,2,0,0,1
2024-12-25,12,A-,66,77,19,30,15,6,18,0,0,0
2024-12-25,12,B+,82,81,33,32,30,2,16,0,0,0
2024-12-25,12,B-,65,93,32,60,29,3,0,0,0,0
2024-12-25,12,AB+,0,36,12,87,10,5,8,0,0,1
2024-12-25,12,AB-,38,80,27,69,23,3,12,0,0,1
2024-12-25,12,O+,49,47,43,41,41,7,18,0,0,0
2024-12-25,12,O-,53,52,23,22,23,5,12,0,0,0
2024-12-26,12,A+,42,58,13,29,11,1,11,0,0,0
2024-12-26,12,A-,42,35,50,43,49,9,6,0,0,1
2024-12-26,12,B+,82,94,33,45,29,7,5,0,0,0
2024-12-26,12,B-,17,61,19,63,18,9,11,0,0,1
2024-12-26,12,AB+,72,76,29,33,26,4,8,0,0,0
2024-12-26,12,AB-,12,41,27,56,25,8,14,0,0,1
2024-12-26,12,O+,64,83,48,67,44,6,17,0,0,1
2024-12-26,12,O-,39,67,45,73,41,3,4,0,0,1
2024-12-27,12,A+,63,68,13,18,10,1,4,1,0,0
2024-12-27,12,A-,10,32,23,45,23,8,4,1,0,1
2024-12-27,12,B+,36,63,37,64,37,7,1,1,0,1
2024-12-27,12,B-,0,31,18,63,17,9,18,1,0,1
2024-12-27,12,AB+,63,70,39,46,36,1,2,1,0,0
2024-12-27,12,AB-,5,54,27,76,24,9,3,1,0,1
2024-12-27,12,O+,2,25,27,50,27,5,11,1,0,1
2024-12-27,12,O-,37,26,37,26,36,9,3,1,0,0
2024-12-28,12,A+,5,42,21,58,19,1,8,1,0,1
2024-12-28,12,A-,44,72,10,38,10,4,12,1,0,0
2024-12-28,12,B+,0,20,32,86,32,3,14,1,0,1
2024-12-28,12,B-,20,57,33,70,29,3,6,1,0,1
2024-12-28,12,AB+,68,75,48,55,48,6,1,1,0,0
2024-12-28,12,AB-,0,26,12,38,11,8,4,1,0,1
2024-12-28,12,O+,81,68,29,16,29,3,1,1,0,0
2024-12-28,12,O-,1,35,18,52,18,2,0,1,0,1
2024-12-29,12,A+,119,97,42,20,38,9,6,1,0,0
2024-12-29,12,A-,36,33,45,42,45,7,0,1,0,1
2024-12-29,12,B+,30,54,17,41,14,3,19,1,0,1
2024-12-29,12,B-,24,66,24,66,21,2,19,1,0,1
2024-12-29,12,AB+,40,37,28,25,25,6,11,1,0,0
2024-12-29,12,AB-,24,32,47,55,45,3,3,1,0,1
2024-12-29,12,O+,59,99,22,62,20,4,2,1,0,1
2024-12-29,12,O-,37,20,36,19,36,8,7,1,0,0
2024-12-30,12,A+,0,56,28,84,24,9,16,0,0,1
2024-12-30,12,A-,11,78,15,82,15,8,15,0,0,1
2024-12-30,12,B+,55,67,22,34,20,8,6,0,0,0
2024-12-30,12,B-,32,73,34,75,33,9,19,0,0,1
2024-12-30,12,AB+,0,37,26,67,25,7,5,0,0,1
2024-12-30,12,AB-,0,21,46,80,42,9,10,0,0,1
2024-12-30,12,O+,41,63,47,69,44,7,11,0,0,1
2024-12-30,12,O-,73,64,45,36,45,9,7,0,0,0
